original_name,formatted_address,latitude,longitude,display_name,class,type,city_district
청암동,서울특별시 용산구 청암동,37.53511,126.94593,"청암동, 원효로2가, 용산구, 서울특별시, 04178, 대한민국",place,quarter,서울특별시 용산구
원효로3가,서울특별시 용산구 원효로3가,37.53427,126.9578,"원효로3가, 원효로2가, 용산구, 서울특별시, 04363, 대한민국",place,quarter,서울특별시 용산구
원효로4가,서울특별시 용산구 원효로4가,37.53211,126.95127,"원효로4가, 원효로2가, 용산구, 서울특별시, 04365, 대한민국",place,quarter,서울특별시 용산구
효창동,서울특별시 용산구 효창동,37.54341,126.96037,"효창동, 용산구, 서울특별시, 대한민국",boundary,administrative,서울특별시 용산구
도원동,대구광역시 달서구 도원동,35.8066874,128.5358555,"도원동, 달서구, 대구광역시, 대한민국",boundary,administrative,대구광역시 달서구
용문동,서울특별시 용산구 용문동,37.538097750000006,126.95862107239697,"용문동, 용산구, 서울특별시, 대한민국",boundary,administrative,서울특별시 용산구
문배동,서울특별시 용산구 문배동,37.5367,126.96818,"문배동, 원효로1가, 용산구, 서울특별시, 04368, 대한민국",place,quarter,서울특별시 용산구
신계동,서울특별시 용산구 신계동,37.53539,126.96462,"신계동, 원효로1가, 용산구, 서울특별시, 04364, 대한민국",place,quarter,서울특별시 용산구
한강로1가,서울특별시 용산구 한강로1가,37.53517,126.97404,"한강로1가, 한강로동, 용산구, 서울특별시, 04375, 대한민국",place,quarter,서울특별시 용산구
한강로2가,서울특별시 용산구 한강로2가,37.53142,126.9685,"한강로2가, 한강로동, 용산구, 서울특별시, 04376, 대한민국",place,quarter,서울특별시 용산구
용산동3가,서울특별시 용산구 용산동3가,37.53226,126.97647,"용산동3가, 한강로동, 용산구, 서울특별시, 04382, 대한민국",place,quarter,서울특별시 용산구
용산동5가,서울특별시 용산구 용산동5가,37.52533,126.9730431,"용산동5가, 한강로동, 용산구, 서울특별시, 04386, 대한민국",place,quarter,서울특별시 용산구
한강로3가,서울특별시 용산구 한강로3가,37.52754,126.96297,"한강로3가, 한강로동, 용산구, 서울특별시, 04379, 대한민국",place,quarter,서울특별시 용산구
이촌동,서울특별시 용산구 이촌동,37.5192594,126.96654458624177,"이촌동, 용산구, 서울특별시, 대한민국",boundary,legal,서울특별시 용산구
이태원동,서울특별시 용산구 이태원동,37.53842,126.992,"이태원동, 이태원2동, 용산구, 서울특별시, 04344, 대한민국",place,quarter,서울특별시 용산구
한남동,서울특별시 용산구 한남동,37.53822,127.0074,"한남동, 용산구, 서울특별시, 대한민국",boundary,administrative,서울특별시 용산구
동빙고동,서울특별시 용산구 동빙고동,37.52215,126.99571,"동빙고동, 서빙고동, 용산구, 서울특별시, 04398, 대한민국",place,quarter,서울특별시 용산구
서빙고동,서울특별시 용산구 서빙고동,37.51769075,126.99123969122316,"서빙고동, 용산구, 서울특별시, 대한민국",boundary,administrative,서울특별시 용산구
주성동,서울특별시 용산구 주성동,37.52217,126.99961,"주성동, 서빙고동, 용산구, 서울특별시, 04398, 대한민국",place,quarter,서울특별시 용산구
용산동6가,서울특별시 용산구 용산동6가,37.52352,126.9858,"용산동6가, 서빙고동, 용산구, 서울특별시, 04428, 대한민국",place,quarter,서울특별시 용산구
보광동,서울특별시 용산구 보광동,37.5267109,127.00021654781033,"보광동, 용산구, 서울특별시, 대한민국",boundary,administrative,서울특별시 용산구
상왕십리동,서울특별시 성동구 상왕십리동,37.5683106,127.0245724,"상왕십리동, 왕십리뉴타운2구역텐즈힐아파트, 왕십리도선동, 성동구, 서울특별시, 04700, 대한민국",place,quarter,서울특별시 성동구
하왕십리동,서울특별시 성동구 하왕십리동,37.56131,127.02715,"하왕십리동, 왕십리2동, 성동구, 서울특별시, 04713, 대한민국",place,quarter,서울특별시 성동구
홍익동,서울특별시 성동구 홍익동,37.5660138,127.0327281,"홍익동, 10통, 왕십리도선동, 성동구, 서울특별시, 04707, 대한민국",place,quarter,서울특별시 성동구
도선동,서울특별시 성동구 도선동,37.56322,127.03311,"도선동, 4통, 왕십리도선동, 성동구, 서울특별시, 04709, 대한민국",place,quarter,서울특별시 성동구
마장동,서울특별시 성동구 마장동,37.56743,127.04045,"마장동, 성동구, 서울특별시, 대한민국",boundary,administrative,서울특별시 성동구
사근동,서울특별시 성동구 사근동,37.5589948,127.0480281,"사근동, 성동구, 서울특별시, 대한민국",boundary,administrative,서울특별시 성동구
행당동,서울특별시 성동구 행당동,37.55783,127.03571,"행당동, 행당1동, 성동구, 서울특별시, 04744, 대한민국",place,quarter,서울특별시 성동구
응봉동,서울특별시 성동구 응봉동,37.55236,127.03356,"응봉동, 성동구, 서울특별시, 대한민국",boundary,administrative,서울특별시 성동구
금호동1가,서울특별시 성동구 금호동1가,37.55286,127.02393,"금호동1가, 금호1가동, 성동구, 서울특별시, 04718, 대한민국",place,quarter,서울특별시 성동구
금호동2가,서울특별시 성동구 금호동2가,37.55311,127.0211,"금호동2가, 금호2·3가동, 성동구, 서울특별시, 04726, 대한민국",place,quarter,서울특별시 성동구
금호동3가,서울특별시 성동구 금호동3가,37.54998,127.02213,"금호동3가, 금호2·3가동, 성동구, 서울특별시, 04729, 대한민국",place,quarter,서울특별시 성동구
금호동4가,서울특별시 성동구 금호동4가,37.54479,127.02339,"금호동4가, 금호4가동, 성동구, 서울특별시, 04729, 대한민국",place,quarter,서울특별시 성동구
옥수동,서울특별시 성동구 옥수동,37.54176,127.01648,"옥수동, 성동구, 서울특별시, 대한민국",boundary,administrative,서울특별시 성동구
성수동1가,서울특별시 성동구 성수동1가,37.5435,127.03742,"성수동1가, 성수1가1동, 성동구, 서울특별시, 04768, 대한민국",place,quarter,서울특별시 성동구
성수동2가,서울특별시 성동구 성수동2가,37.54048,127.05601,"성수동2가, 성수2가1동, 성동구, 서울특별시, 04784, 대한민국",place,quarter,서울특별시 성동구
송정동,서울특별시 성동구 송정동,37.55374825,127.06848349493912,"송정동, 성동구, 서울특별시, 대한민국",boundary,administrative,서울특별시 성동구
용답동,서울특별시 성동구 용답동,37.5613328,127.05801460358003,"용답동, 성동구, 서울특별시, 대한민국",boundary,administrative,서울특별시 성동구
중곡동,서울특별시 광진구 중곡동,37.563443500000005,127.0880807785108,"중곡동, 광진구, 서울특별시, 대한민국",boundary,administrative,서울특별시 광진구
능동,서울특별시 광진구 능동,37.55103605,127.08261025540794,"능동, 광진구, 서울특별시, 대한민국",boundary,legal,서울특별시 광진구
구의동,서울특별시 광진구 구의동,37.54448955,127.08746775824947,"구의동, 광진구, 서울특별시, 대한민국",boundary,administrative,서울특별시 광진구
광장동,서울특별시 광진구 광장동,37.54711,127.10414,"광장동, 광진구, 서울특별시, 대한민국",boundary,administrative,서울특별시 광진구
자양동,서울특별시 광진구 자양동,37.53169045,127.07494767413708,"자양동, 광진구, 서울특별시, 대한민국",boundary,administrative,서울특별시 광진구
화양동,서울특별시 광진구 화양동,37.54408,127.06895,"화양동, 광진구, 서울특별시, 대한민국",boundary,administrative,서울특별시 광진구
군자동,서울특별시 광진구 군자동,37.55316965,127.07377378693272,"군자동, 광진구, 서울특별시, 대한민국",boundary,legal,서울특별시 광진구
신설동,서울특별시 동대문구 신설동,37.5759931,127.0231865,"신설동, 지하 1, 왕산로, 신설동, 숭인2동, 동대문구, 서울특별시, 02582, 대한민국",railway,station,서울특별시 동대문구
용두동,서울특별시 동대문구 용두동,37.57616,127.03476,"용두동, 용신동, 동대문구, 서울특별시, 02566, 대한민국",place,quarter,서울특별시 동대문구
제기동,서울특별시 동대문구 제기동,37.5783784,127.0344672,"제기동, 지하 93, 왕산로, 제기동, 용신동, 동대문구, 서울특별시, 02566, 대한민국",railway,station,서울특별시 동대문구
전농동,서울특별시 동대문구 전농동,37.5806,127.05543,"전농동, 전농1동, 동대문구, 서울특별시, 02505, 대한민국",place,quarter,서울특별시 동대문구
답십리동,서울특별시 동대문구 답십리동,37.57002,127.05467,"답십리동, 답십리1동, 동대문구, 서울특별시, 02615, 대한민국",place,quarter,서울특별시 동대문구
장안동,서울특별시 동대문구 장안동,37.57105,127.06806,"장안동, 장안1동, 동대문구, 서울특별시, 02623, 대한민국",place,quarter,서울특별시 동대문구
청량리동,서울특별시 동대문구 청량리동,37.5882073,127.046251807744,"청량리동, 동대문구, 서울특별시, 대한민국",boundary,administrative,서울특별시 동대문구
회기동,서울특별시 동대문구 회기동,37.59433,127.05178,"회기동, 동대문구, 서울특별시, 대한민국",boundary,administrative,서울특별시 동대문구
휘경동,서울특별시 동대문구 휘경동,37.58773,127.06526,"휘경동, 휘경2동, 동대문구, 서울특별시, 02500, 대한민국",place,quarter,서울특별시 동대문구
이문동,서울특별시 동대문구 이문동,37.60021,127.06124,"이문동, 이문2동, 동대문구, 서울특별시, 02403, 대한민국",place,quarter,서울특별시 동대문구
면목동,서울특별시 중랑구 면목동,37.5817944,127.09104236297874,"면목동, 중랑구, 서울특별시, 대한민국",boundary,legal,서울특별시 중랑구
상봉동,서울특별시 중랑구 상봉동,37.60016445,127.09090242362626,"상봉동, 중랑구, 서울특별시, 02098, 대한민국",boundary,legal,서울특별시 중랑구
중화동,서울특별시 중랑구 중화동,37.600513500000005,127.0793786912108,"중화동, 중랑구, 서울특별시, 대한민국",boundary,legal,서울특별시 중랑구
묵동,서울특별시 중랑구 묵동,37.6127705,127.07852004488316,"묵동, 중랑구, 서울특별시, 대한민국",boundary,legal,서울특별시 중랑구
망우동,서울특별시 중랑구 망우동,37.60086375,127.1076268962394,"망우동, 중랑구, 서울특별시, 대한민국",boundary,legal,서울특별시 중랑구
신내동,서울특별시 중랑구 신내동,37.61071285,127.09312767202238,"신내동, 중랑구, 서울특별시, 대한민국",boundary,legal,서울특별시 중랑구
성북동,서울특별시 성북구 성북동,37.59552,126.99215,"성북동, 성북구, 서울특별시, 대한민국",boundary,administrative,서울특별시 성북구
성북동1가,서울특별시 성북구 성북동1가,37.5937602,127.0039977,"성북동1가, 성북동, 성북구, 서울특별시, 02880, 대한민국",place,quarter,서울특별시 성북구
돈암동,서울특별시 성북구 돈암동,37.59785535,127.02098648548665,"돈암동, 돈암1동, 성북구, 서울특별시, 대한민국",boundary,legal,서울특별시 성북구
동소문동1가,서울특별시 성북구 동소문동1가,37.59,127.00695,"동소문동1가, 성북동, 성북구, 서울특별시, 02833, 대한민국",place,quarter,서울특별시 성북구
동소문동2가,서울특별시 성북구 동소문동2가,37.58839,127.00785,"동소문동2가, 삼선동, 성북구, 서울특별시, 02833, 대한민국",place,quarter,서울특별시 성북구
동소문동3가,서울특별시 성북구 동소문동3가,37.58993,127.01131,"동소문동3가, 삼선동, 성북구, 서울특별시, 02862, 대한민국",place,quarter,서울특별시 성북구
동소문동4가,서울특별시 성북구 동소문동4가,37.5914,127.0103,"동소문동4가, 성북동, 성북구, 서울특별시, 02833, 대한민국",place,quarter,서울특별시 성북구
동소문동5가,서울특별시 성북구 동소문동5가,37.59112,127.01481,"동소문동5가, 삼선동, 성북구, 서울특별시, 02847, 대한민국",place,quarter,서울특별시 성북구
동소문동6가,서울특별시 성북구 동소문동6가,37.5932,127.01369,"동소문동6가, 동선동, 성북구, 서울특별시, 02847, 대한민국",place,quarter,서울특별시 성북구
동소문동7가,서울특별시 성북구 동소문동7가,37.59584,127.01395,"동소문동7가, 동선동, 성북구, 서울특별시, 02825, 대한민국",place,quarter,서울특별시 성북구
